person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_id
27.0,female,Associate,38179.0,3,RENT,2600.0,MEDICAL,14.74,0.07,5.0,619,No,1,28704
23.0,male,Associate,26705.0,0,RENT,5000.0,PERSONAL,13.06,0.19,4.0,611,No,1,9221
36.0,male,High School,45565.0,16,MORTGAGE,3000.0,MEDICAL,18.39,0.07,15.0,636,No,1,29989
28.0,male,Associate,51267.0,3,RENT,7000.0,VENTURE,11.11,0.14,6.0,633,No,0,22390
26.0,male,High School,68949.0,3,MORTGAGE,2500.0,DEBTCONSOLIDATION,11.01,0.04,3.0,645,No,0,8264
24.0,female,Associate,42794.0,0,MORTGAGE,3600.0,VENTURE,6.92,0.08,2.0,608,No,0,2933
24.0,male,Master,45615.0,1,RENT,10000.0,EDUCATION,8.41,0.22,3.0,649,Yes,0,35239
32.0,male,Bachelor,101522.0,6,RENT,14400.0,PERSONAL,11.99,0.14,6.0,655,No,0,26479
27.0,male,Doctorate,59945.0,7,MORTGAGE,3250.0,MEDICAL,11.01,0.05,6.0,647,Yes,0,21608
26.0,female,Associate,48728.0,1,RENT,10200.0,MEDICAL,11.01,0.21,3.0,613,No,0,11893
25.0,male,Bachelor,105277.0,3,MORTGAGE,13000.0,MEDICAL,11.26,0.12,3.0,660,Yes,0,13043
33.0,male,Bachelor,73645.0,12,RENT,8622.0,PERSONAL,8.97,0.12,10.0,535,Yes,0,39063
25.0,male,High School,36905.0,1,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.35,0.16,2.0,628,Yes,0,2048
32.0,female,Bachelor,120571.0,7,MORTGAGE,5000.0,EDUCATION,11.86,0.04,8.0,523,Yes,0,26243
22.0,female,Bachelor,36798.0,0,MORTGAGE,5000.0,EDUCATION,6.91,0.14,3.0,685,No,0,2021
22.0,female,Bachelor,56291.0,0,RENT,3000.0,MEDICAL,15.62,0.05,2.0,544,No,1,2683
36.0,male,High School,72990.0,13,OWN,10225.0,PERSONAL,17.51,0.14,13.0,659,No,0,30609
30.0,female,High School,210743.0,7,RENT,17801.0,EDUCATION,6.6,0.08,9.0,635,Yes,0,33879
26.0,male,High School,59753.0,1,RENT,2500.0,DEBTCONSOLIDATION,14.59,0.04,2.0,607,No,1,2394
25.0,male,High School,49073.0,4,MORTGAGE,1500.0,DEBTCONSOLIDATION,11.01,0.03,3.0,572,No,1,5674
23.0,male,Master,44092.0,0,MORTGAGE,12000.0,MEDICAL,8.53,0.27,3.0,604,Yes,0,33777
26.0,male,Bachelor,19740.0,0,RENT,2800.0,MEDICAL,9.85,0.14,7.0,650,No,1,42486
39.0,female,Bachelor,41713.0,18,RENT,19353.0,DEBTCONSOLIDATION,14.13,0.46,11.0,680,No,1,43693
22.0,female,Associate,44493.0,2,MORTGAGE,5500.0,EDUCATION,11.12,0.12,3.0,562,No,0,3428
23.0,female,Associate,83745.0,5,RENT,9000.0,EDUCATION,14.09,0.11,3.0,456,No,1,5178
23.0,female,Master,71470.0,1,MORTGAGE,5000.0,MEDICAL,8.59,0.07,3.0,667,No,1,11678
26.0,female,High School,61015.0,2,RENT,20500.0,VENTURE,7.49,0.34,3.0,676,No,1,572
25.0,male,High School,39524.0,3,RENT,4000.0,MEDICAL,11.49,0.1,4.0,493,Yes,0,3821
26.0,female,Master,70686.0,6,MORTGAGE,11600.0,VENTURE,11.99,0.16,3.0,631,Yes,0,8456
35.0,female,Bachelor,166661.0,11,RENT,14000.0,PERSONAL,7.9,0.08,8.0,649,No,1,26368
28.0,male,Bachelor,171385.0,5,MORTGAGE,13000.0,VENTURE,11.01,0.08,7.0,670,No,0,27474
28.0,male,Bachelor,132896.0,5,MORTGAGE,6000.0,HOMEIMPROVEMENT,10.65,0.05,8.0,661,No,0,26654
26.0,female,Master,18488.0,1,RENT,2000.0,PERSONAL,10.37,0.11,2.0,640,Yes,0,1758
27.0,female,Associate,100928.0,5,MORTGAGE,12000.0,MEDICAL,15.21,0.12,6.0,655,No,1,26711
26.0,female,High School,55117.0,8,MORTGAGE,7750.0,MEDICAL,12.53,0.14,4.0,630,Yes,0,5555
29.0,female,Bachelor,80108.0,8,MORTGAGE,3000.0,VENTURE,5.42,0.04,7.0,630,No,0,23824
23.0,female,Bachelor,73354.0,0,MORTGAGE,13247.0,PERSONAL,8.31,0.18,3.0,631,Yes,0,38661
32.0,female,Bachelor,59003.0,8,MORTGAGE,8400.0,MEDICAL,10.74,0.14,6.0,658,No,0,21544
27.0,female,Master,43231.0,4,RENT,6952.0,MEDICAL,15.01,0.16,8.0,679,No,1,43074
28.0,male,Associate,111342.0,3,RENT,22000.0,EDUCATION,12.69,0.2,9.0,671,Yes,0,18289
28.0,female,Associate,180753.0,3,MORTGAGE,14000.0,VENTURE,9.65,0.08,4.0,681,Yes,0,33401
32.0,male,Master,126760.0,10,MORTGAGE,5000.0,MEDICAL,14.65,0.04,9.0,525,Yes,0,26509
26.0,female,Bachelor,28828.0,2,RENT,4302.0,MEDICAL,11.82,0.15,4.0,625,Yes,0,33981
26.0,female,Associate,61733.0,3,MORTGAGE,8000.0,PERSONAL,6.76,0.13,4.0,481,Yes,0,6975
37.0,male,Master,33248.0,13,RENT,5000.0,EDUCATION,8.39,0.15,9.0,729,No,0,36858
23.0,female,Master,99230.0,1,MORTGAGE,10993.0,EDUCATION,10.96,0.11,3.0,683,No,0,34567
25.0,female,High School,96614.0,3,MORTGAGE,9000.0,PERSONAL,9.97,0.09,4.0,498,Yes,0,33918
28.0,male,High School,29686.0,3,OWN,8000.0,PERSONAL,10.37,0.27,5.0,579,Yes,0,18563
25.0,male,High School,108934.0,0,MORTGAGE,15000.0,MEDICAL,10.43,0.14,3.0,607,Yes,0,40174
24.0,female,High School,40629.0,2,RENT,10800.0,EDUCATION,12.18,0.27,5.0,613,No,1,42907
28.0,female,Master,47102.0,5,RENT,3568.0,DEBTCONSOLIDATION,12.79,0.08,7.0,594,Yes,0,35782
28.0,male,Bachelor,102628.0,3,MORTGAGE,8024.0,EDUCATION,11.55,0.08,6.0,606,Yes,0,39406
28.0,male,Bachelor,104518.0,6,RENT,20000.0,HOMEIMPROVEMENT,11.58,0.19,5.0,650,No,1,18449
25.0,female,High School,67302.0,3,RENT,10000.0,VENTURE,13.8,0.15,3.0,598,Yes,0,41844
44.0,female,Associate,33180.0,22,MORTGAGE,6200.0,DEBTCONSOLIDATION,6.03,0.19,16.0,691,Yes,0,29428
24.0,male,High School,44231.0,3,RENT,4500.0,EDUCATION,6.81,0.1,4.0,552,Yes,0,42071
24.0,female,High School,62281.0,0,MORTGAGE,4500.0,EDUCATION,8.9,0.07,4.0,676,Yes,0,6976
26.0,male,Associate,63310.0,4,MORTGAGE,3300.0,PERSONAL,10.99,0.05,2.0,670,Yes,0,7202
23.0,male,Associate,40324.0,1,RENT,11000.0,DEBTCONSOLIDATION,7.66,0.27,2.0,585,No,1,11925
22.0,male,Associate,97006.0,0,RENT,9000.0,DEBTCONSOLIDATION,6.91,0.09,3.0,668,No,0,5183
22.0,female,Master,122339.0,0,MORTGAGE,25000.0,EDUCATION,11.01,0.2,3.0,722,No,0,14200
35.0,male,Bachelor,48550.0,16,RENT,5000.0,MEDICAL,10.97,0.1,12.0,629,Yes,0,37919
25.0,female,Bachelor,140984.0,4,MORTGAGE,8400.0,VENTURE,7.29,0.06,4.0,643,Yes,0,14865
33.0,male,High School,35033.0,8,RENT,9000.0,EDUCATION,11.01,0.26,8.0,666,No,1,23568
25.0,male,Bachelor,71807.0,1,MORTGAGE,25000.0,EDUCATION,10.62,0.35,3.0,591,Yes,0,8599
22.0,female,High School,35574.0,1,MORTGAGE,10000.0,MEDICAL,7.49,0.28,2.0,679,No,0,1703
23.0,female,Bachelor,73021.0,2,MORTGAGE,20000.0,EDUCATION,7.88,0.27,4.0,617,Yes,0,9045
30.0,male,Bachelor,46363.0,6,RENT,6000.0,DEBTCONSOLIDATION,11.01,0.13,10.0,547,Yes,0,32881
27.0,male,Associate,38595.0,5,RENT,3500.0,MEDICAL,11.71,0.09,8.0,643,Yes,0,19746
24.0,male,High School,60836.0,2,RENT,4000.0,HOMEIMPROVEMENT,5.42,0.07,2.0,494,Yes,0,3958
23.0,male,Associate,99637.0,0,MORTGAGE,9000.0,VENTURE,7.49,0.09,3.0,650,No,0,15991
24.0,female,Bachelor,71730.0,2,OWN,12000.0,MEDICAL,17.74,0.17,2.0,655,No,1,10089
31.0,female,Associate,120273.0,7,RENT,7500.0,DEBTCONSOLIDATION,13.57,0.06,10.0,570,Yes,0,22752
23.0,female,Master,34661.0,2,OWN,1250.0,VENTURE,10.99,0.04,4.0,619,Yes,0,14682
25.0,female,Bachelor,64813.0,1,MORTGAGE,8000.0,VENTURE,6.35,0.12,3.0,626,No,0,39194
29.0,male,High School,173673.0,6,MORTGAGE,5000.0,DEBTCONSOLIDATION,13.06,0.03,7.0,636,Yes,0,27502
37.0,female,Master,47235.0,15,RENT,6000.0,PERSONAL,15.33,0.13,16.0,659,Yes,0,30208
27.0,female,Associate,75414.0,5,OWN,15000.0,EDUCATION,12.05,0.2,7.0,664,No,0,39058
31.0,female,Master,46491.0,10,OWN,13750.0,PERSONAL,15.21,0.3,5.0,722,No,0,20069
39.0,male,Master,37076.0,14,RENT,7675.0,HOMEIMPROVEMENT,16.0,0.21,16.0,688,No,1,30543
27.0,male,High School,28876.0,8,RENT,3000.0,EDUCATION,17.8,0.1,10.0,597,Yes,0,19381
38.0,male,Master,483809.0,13,MORTGAGE,30631.0,MEDICAL,11.76,0.06,10.0,619,No,1,44557
26.0,male,Associate,89676.0,3,MORTGAGE,4475.0,EDUCATION,9.99,0.05,2.0,682,No,0,16560
24.0,female,High School,94730.0,3,MORTGAGE,15000.0,PERSONAL,11.01,0.16,2.0,608,No,1,12665
28.0,female,Bachelor,49400.0,4,MORTGAGE,1900.0,EDUCATION,5.99,0.04,10.0,624,Yes,0,20482
38.0,female,Associate,67120.0,15,MORTGAGE,6000.0,PERSONAL,5.42,0.09,14.0,664,Yes,0,30439
27.0,male,Bachelor,118599.0,7,RENT,15693.0,DEBTCONSOLIDATION,14.67,0.13,3.0,591,No,1,43711
27.0,male,Associate,93702.0,4,MORTGAGE,12866.0,PERSONAL,11.01,0.14,5.0,651,No,0,32730
24.0,male,High School,29831.0,3,RENT,5500.0,PERSONAL,14.27,0.18,3.0,618,No,0,5809
33.0,male,Associate,51838.0,12,MORTGAGE,9050.0,PERSONAL,7.49,0.17,7.0,644,No,0,20643
24.0,male,Bachelor,36279.0,2,RENT,4000.0,VENTURE,9.45,0.11,3.0,669,No,0,3776
36.0,female,High School,46632.0,11,MORTGAGE,2819.0,PERSONAL,16.89,0.06,11.0,634,No,1,42372
22.0,male,Associate,59893.0,0,RENT,5000.0,VENTURE,11.86,0.08,2.0,529,Yes,0,5091
25.0,male,Associate,91435.0,0,MORTGAGE,10251.0,EDUCATION,11.85,0.11,5.0,594,Yes,0,41992
21.0,female,Bachelor,41390.0,0,RENT,10000.0,EDUCATION,13.61,0.24,4.0,674,No,0,10564
37.0,male,High School,72878.0,14,RENT,6000.0,VENTURE,12.69,0.08,11.0,651,No,0,35398
23.0,female,High School,49752.0,0,RENT,1091.0,EDUCATION,8.82,0.02,3.0,563,Yes,0,36547
24.0,male,High School,41013.0,1,RENT,10000.0,MEDICAL,11.06,0.24,4.0,614,No,0,39673
27.0,male,Associate,78921.0,4,RENT,7000.0,HOMEIMPROVEMENT,16.06,0.09,9.0,638,Yes,0,37503
62.0,male,High School,83162.0,44,RENT,24250.0,MEDICAL,12.73,0.29,28.0,692,No,1,32313
23.0,male,Bachelor,78900.0,0,RENT,7000.0,EDUCATION,12.18,0.09,4.0,545,Yes,0,35217
22.0,male,Bachelor,111304.0,0,MORTGAGE,1400.0,VENTURE,11.01,0.01,3.0,612,Yes,0,13450
23.0,male,High School,157224.0,4,MORTGAGE,24000.0,VENTURE,6.54,0.15,2.0,548,No,0,15365
22.0,female,Master,85254.0,0,MORTGAGE,8400.0,MEDICAL,7.88,0.1,2.0,619,No,0,10883
22.0,male,High School,33886.0,1,MORTGAGE,8400.0,DEBTCONSOLIDATION,7.51,0.25,3.0,559,Yes,0,1535
24.0,male,Associate,128814.0,2,MORTGAGE,14000.0,DEBTCONSOLIDATION,7.88,0.11,4.0,625,Yes,0,14436
30.0,male,Associate,187973.0,7,MORTGAGE,8000.0,EDUCATION,12.84,0.04,10.0,627,No,0,27641
23.0,male,Associate,74145.0,0,RENT,14400.0,PERSONAL,12.84,0.19,3.0,592,Yes,0,14245
23.0,female,Associate,23735.0,0,RENT,6250.0,DEBTCONSOLIDATION,16.82,0.26,4.0,577,No,1,43293
23.0,female,High School,62492.0,0,OWN,6000.0,VENTURE,5.42,0.1,2.0,637,No,0,17212
24.0,male,Master,39277.0,2,MORTGAGE,12250.0,EDUCATION,8.94,0.31,4.0,596,Yes,0,2419
28.0,female,Bachelor,116446.0,1,MORTGAGE,10000.0,VENTURE,7.66,0.09,7.0,548,Yes,0,26106
40.0,female,Associate,69679.0,15,RENT,3000.0,EDUCATION,10.0,0.04,14.0,688,No,0,29646
23.0,female,High School,80347.0,3,RENT,9800.0,MEDICAL,15.7,0.12,2.0,599,No,1,4679
25.0,male,Associate,49160.0,1,RENT,4000.0,EDUCATION,8.03,0.08,4.0,532,Yes,0,36581
24.0,female,Bachelor,121061.0,3,RENT,20000.0,HOMEIMPROVEMENT,11.71,0.17,3.0,684,No,0,36564
24.0,male,Associate,150900.0,2,RENT,3000.0,DEBTCONSOLIDATION,14.72,0.02,3.0,591,Yes,0,2936
32.0,male,Bachelor,44292.0,9,RENT,15396.0,VENTURE,11.42,0.35,11.0,691,No,1,44919
21.0,female,Bachelor,67517.0,0,MORTGAGE,5000.0,HOMEIMPROVEMENT,14.27,0.07,4.0,679,No,1,9366
37.0,female,High School,73053.0,16,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.83,0.16,14.0,667,No,0,36315
33.0,male,High School,75614.0,9,RENT,8000.0,VENTURE,11.48,0.11,7.0,651,Yes,0,23294
27.0,male,Master,68532.0,3,RENT,20000.0,HOMEIMPROVEMENT,12.18,0.29,10.0,691,No,1,18348
25.0,female,High School,74253.0,3,RENT,5110.0,MEDICAL,10.03,0.07,3.0,619,No,0,35257
33.0,male,Master,49154.0,7,RENT,4200.0,MEDICAL,8.99,0.09,7.0,675,Yes,0,36413
23.0,female,High School,49003.0,2,RENT,7500.0,DEBTCONSOLIDATION,12.05,0.15,4.0,649,No,0,33025
22.0,female,High School,61903.0,0,MORTGAGE,10000.0,MEDICAL,9.63,0.16,4.0,579,No,0,6982
23.0,male,Bachelor,49200.0,0,OWN,2000.0,VENTURE,11.01,0.04,4.0,694,No,0,4117
36.0,female,Master,57941.0,12,MORTGAGE,2700.0,DEBTCONSOLIDATION,5.79,0.05,14.0,692,No,0,30144
22.0,female,Associate,127506.0,0,MORTGAGE,6000.0,MEDICAL,12.31,0.05,4.0,603,Yes,0,38144
23.0,female,High School,94428.0,3,MORTGAGE,4613.0,VENTURE,7.79,0.05,2.0,661,No,0,33641
24.0,male,High School,67137.0,0,RENT,9000.0,DEBTCONSOLIDATION,12.87,0.13,4.0,555,Yes,0,5100
43.0,male,Doctorate,38812.0,16,RENT,8746.0,MEDICAL,15.62,0.23,9.0,722,No,1,44097
34.0,male,Master,53761.0,9,RENT,4000.0,VENTURE,10.36,0.07,9.0,669,No,0,24583
32.0,male,High School,76092.0,10,MORTGAGE,20000.0,DEBTCONSOLIDATION,12.53,0.26,6.0,621,Yes,0,23430
23.0,male,Associate,72804.0,0,RENT,12000.0,PERSONAL,9.63,0.16,2.0,669,Yes,0,12575
22.0,female,High School,56038.0,0,RENT,8000.0,DEBTCONSOLIDATION,6.17,0.14,2.0,597,Yes,0,8894
23.0,male,Master,37363.0,0,RENT,1450.0,PERSONAL,15.58,0.04,4.0,609,No,1,1540
22.0,female,Master,39262.0,3,RENT,7875.0,PERSONAL,14.91,0.2,2.0,667,No,1,8542
23.0,male,Associate,18164.0,0,RENT,4000.0,DEBTCONSOLIDATION,10.74,0.22,3.0,591,No,1,17275
24.0,female,Bachelor,25826.0,4,OTHER,6000.0,PERSONAL,12.21,0.23,2.0,655,No,0,715
27.0,male,Associate,85141.0,7,RENT,5000.0,PERSONAL,9.63,0.06,5.0,671,No,0,21144
25.0,female,Master,64703.0,4,RENT,15000.0,EDUCATION,14.27,0.23,2.0,605,No,0,15186
24.0,female,Bachelor,62924.0,0,RENT,10000.0,EDUCATION,10.61,0.16,4.0,678,Yes,0,37270
26.0,female,High School,72857.0,7,RENT,12800.0,VENTURE,12.84,0.18,2.0,671,Yes,0,13600
22.0,male,Bachelor,88810.0,0,MORTGAGE,7000.0,VENTURE,7.49,0.08,2.0,620,Yes,0,11287
25.0,female,Bachelor,61910.0,3,MORTGAGE,3000.0,EDUCATION,13.99,0.05,2.0,621,Yes,0,7014
25.0,female,Bachelor,87807.0,3,MORTGAGE,6000.0,EDUCATION,7.32,0.07,4.0,618,Yes,0,35421
33.0,female,Master,85847.0,11,MORTGAGE,5300.0,MEDICAL,11.49,0.06,7.0,640,No,0,24283
22.0,female,Bachelor,71685.0,0,RENT,3000.0,MEDICAL,12.84,0.04,3.0,672,No,1,2865
38.0,female,High School,75579.0,14,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.88,0.2,12.0,648,Yes,0,30707
32.0,male,High School,49428.0,8,RENT,8700.0,MEDICAL,12.61,0.18,5.0,652,No,0,23540
23.0,female,Bachelor,31075.0,2,RENT,6700.0,EDUCATION,13.8,0.22,3.0,673,No,0,7443
23.0,male,High School,151140.0,3,MORTGAGE,10000.0,MEDICAL,9.99,0.07,2.0,664,Yes,0,15199
23.0,male,Bachelor,118603.0,1,MORTGAGE,9400.0,EDUCATION,6.62,0.08,3.0,647,Yes,0,13937
25.0,female,Bachelor,75092.0,3,OWN,3500.0,VENTURE,13.57,0.05,4.0,653,Yes,0,9471
35.0,female,Master,105236.0,14,RENT,15000.0,VENTURE,11.01,0.14,7.0,566,Yes,0,27571
21.0,male,High School,24999.0,0,RENT,2000.0,MEDICAL,11.01,0.08,3.0,527,Yes,0,1778
23.0,female,Associate,34817.0,3,MORTGAGE,7000.0,PERSONAL,11.01,0.2,4.0,614,Yes,0,1651
23.0,female,Bachelor,84270.0,0,RENT,4000.0,DEBTCONSOLIDATION,7.74,0.05,3.0,598,No,0,4052
29.0,female,Associate,109033.0,4,MORTGAGE,12000.0,MEDICAL,5.79,0.11,9.0,643,Yes,0,25742
21.0,female,Associate,63937.0,0,RENT,2225.0,DEBTCONSOLIDATION,7.66,0.03,3.0,620,Yes,0,2047
26.0,female,Associate,266319.0,4,MORTGAGE,9000.0,PERSONAL,11.26,0.03,2.0,637,No,0,16240
31.0,male,Associate,65572.0,8,MORTGAGE,3728.0,EDUCATION,8.49,0.06,7.0,649,Yes,0,34656
30.0,male,Bachelor,79012.0,10,RENT,10000.0,EDUCATION,13.9,0.13,7.0,618,Yes,0,34626
22.0,female,High School,89794.0,0,OWN,3000.0,MEDICAL,6.54,0.03,4.0,590,Yes,0,11391
29.0,female,Master,67086.0,7,RENT,14000.0,HOMEIMPROVEMENT,11.71,0.21,6.0,620,Yes,0,38622
22.0,female,Associate,61190.0,1,OWN,6400.0,VENTURE,6.92,0.1,4.0,652,No,0,6639
24.0,male,High School,85234.0,0,MORTGAGE,6000.0,EDUCATION,5.62,0.07,3.0,571,No,0,41588
25.0,female,Associate,49128.0,2,RENT,3000.0,MEDICAL,10.25,0.06,2.0,616,Yes,0,2618
33.0,male,Master,90692.0,8,RENT,10000.0,HOMEIMPROVEMENT,8.96,0.11,7.0,718,Yes,0,36491
25.0,female,Bachelor,41002.0,4,MORTGAGE,6000.0,PERSONAL,15.96,0.15,4.0,676,No,1,3919
29.0,female,Bachelor,120893.0,9,RENT,5000.0,EDUCATION,12.23,0.04,8.0,630,No,0,21221
23.0,male,Associate,80440.0,4,MORTGAGE,6000.0,EDUCATION,7.78,0.07,2.0,572,Yes,0,41680
30.0,male,Associate,64735.0,5,RENT,12000.0,DEBTCONSOLIDATION,7.93,0.19,7.0,607,Yes,0,35072
26.0,male,High School,51432.0,2,RENT,12421.0,EDUCATION,8.23,0.24,4.0,594,Yes,0,38222
35.0,male,Associate,45567.0,13,RENT,16383.0,MEDICAL,13.18,0.36,10.0,626,No,1,42561
28.0,female,Bachelor,83763.0,7,MORTGAGE,1098.0,EDUCATION,11.7,0.01,6.0,676,No,0,39272
29.0,female,Master,101761.0,7,OWN,15000.0,EDUCATION,12.18,0.15,10.0,607,Yes,0,25382
29.0,male,Associate,40759.0,3,RENT,5000.0,MEDICAL,8.98,0.12,9.0,636,No,0,37111
34.0,male,Master,360903.0,10,MORTGAGE,16000.0,DEBTCONSOLIDATION,10.74,0.04,9.0,618,No,0,17892
38.0,female,High School,125811.0,15,MORTGAGE,15000.0,DEBTCONSOLIDATION,14.35,0.12,14.0,669,Yes,0,31545
24.0,female,Bachelor,55273.0,0,MORTGAGE,9098.0,HOMEIMPROVEMENT,6.35,0.16,3.0,699,No,0,39632
28.0,female,Associate,70280.0,6,MORTGAGE,12000.0,EDUCATION,8.99,0.17,7.0,606,No,0,38888
22.0,male,Bachelor,23993.0,1,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.17,0.21,2.0,691,No,1,538
27.0,male,High School,51163.0,6,MORTGAGE,8000.0,PERSONAL,13.61,0.16,9.0,634,No,0,20680
37.0,male,Master,133109.0,16,RENT,25000.0,EDUCATION,10.99,0.19,12.0,681,Yes,0,29227
26.0,male,Bachelor,30122.0,0,RENT,7750.0,DEBTCONSOLIDATION,14.35,0.26,3.0,656,No,1,8487
27.0,female,Associate,73286.0,6,MORTGAGE,5000.0,PERSONAL,16.45,0.07,6.0,695,Yes,0,23138
29.0,male,High School,76062.0,7,OWN,15000.0,HOMEIMPROVEMENT,11.01,0.2,7.0,669,Yes,0,23478
30.0,male,High School,51266.0,8,MORTGAGE,22539.0,VENTURE,8.69,0.44,8.0,550,Yes,0,34305
33.0,female,Associate,181462.0,8,MORTGAGE,4000.0,DEBTCONSOLIDATION,10.37,0.02,7.0,582,Yes,0,27570
29.0,male,Bachelor,39173.0,8,RENT,12000.0,PERSONAL,11.01,0.31,9.0,687,No,1,25077
33.0,female,High School,67043.0,10,MORTGAGE,8000.0,PERSONAL,11.14,0.12,9.0,616,Yes,0,39332
30.0,female,Associate,216761.0,6,MORTGAGE,6000.0,EDUCATION,6.62,0.03,8.0,674,Yes,0,28593
25.0,female,Bachelor,102833.0,3,RENT,9600.0,EDUCATION,13.62,0.09,4.0,673,No,0,35078
23.0,female,Associate,45480.0,0,RENT,11000.0,EDUCATION,6.62,0.24,3.0,601,Yes,0,3345
26.0,male,Associate,94194.0,2,MORTGAGE,13530.0,HOMEIMPROVEMENT,12.76,0.14,2.0,625,No,0,39876
28.0,female,High School,60925.0,3,RENT,10768.0,VENTURE,13.48,0.18,5.0,602,No,0,40799
24.0,male,Bachelor,96627.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.53,0.1,4.0,641,Yes,0,38470
33.0,male,High School,91273.0,12,MORTGAGE,12000.0,PERSONAL,5.42,0.13,10.0,698,No,0,24670
26.0,male,Master,39659.0,6,RENT,10000.0,PERSONAL,6.99,0.25,3.0,689,No,1,10518
29.0,male,Bachelor,181234.0,3,MORTGAGE,10000.0,MEDICAL,13.49,0.06,10.0,638,No,0,27564
28.0,female,Associate,168591.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.95,0.15,10.0,698,Yes,0,27439
31.0,male,Master,50478.0,12,RENT,4000.0,VENTURE,11.01,0.08,7.0,495,Yes,0,20202
28.0,male,High School,108886.0,6,MORTGAGE,12000.0,EDUCATION,7.5,0.11,6.0,661,No,0,39098
41.0,male,Bachelor,63345.0,20,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.08,13.0,694,No,0,30051
57.0,male,Associate,105209.0,35,RENT,15000.0,HOMEIMPROVEMENT,8.41,0.14,22.0,629,Yes,0,34768
22.0,female,Bachelor,57005.0,0,RENT,18000.0,DEBTCONSOLIDATION,10.71,0.32,3.0,554,No,1,995
22.0,female,Associate,58640.0,0,RENT,7200.0,EDUCATION,12.42,0.12,4.0,526,Yes,0,8051
22.0,female,Associate,44435.0,0,RENT,10000.0,EDUCATION,13.78,0.23,4.0,634,Yes,0,42010
39.0,male,High School,67238.0,17,RENT,3000.0,MEDICAL,10.2,0.04,15.0,708,No,0,29645
25.0,male,Associate,159455.0,4,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.89,0.06,3.0,679,Yes,0,38803
24.0,male,High School,105630.0,1,RENT,12000.0,VENTURE,8.88,0.11,3.0,619,Yes,0,13028
23.0,female,Bachelor,82582.0,1,MORTGAGE,8000.0,MEDICAL,15.33,0.1,3.0,691,No,1,13468
27.0,female,High School,100376.0,3,MORTGAGE,8800.0,VENTURE,8.49,0.09,9.0,598,Yes,0,25300
23.0,female,Associate,65709.0,0,RENT,5153.0,DEBTCONSOLIDATION,7.62,0.08,4.0,658,No,1,44674
27.0,male,Bachelor,25500.0,2,RENT,5500.0,MEDICAL,6.91,0.22,7.0,674,Yes,0,21303
25.0,female,Master,83755.0,1,RENT,10000.0,HOMEIMPROVEMENT,14.09,0.12,2.0,594,No,1,11693
26.0,male,Bachelor,66361.0,4,RENT,3000.0,MEDICAL,19.42,0.05,2.0,658,No,1,2883
22.0,female,High School,64916.0,1,MORTGAGE,16000.0,MEDICAL,11.59,0.25,4.0,607,No,0,40719
34.0,male,Associate,166826.0,11,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.12,0.15,6.0,708,No,0,27397
31.0,male,Bachelor,69032.0,11,MORTGAGE,4000.0,MEDICAL,13.35,0.06,5.0,609,No,1,23423
37.0,female,High School,141714.0,15,MORTGAGE,10000.0,MEDICAL,11.01,0.07,11.0,527,No,1,31819
23.0,male,Associate,86099.0,0,MORTGAGE,6000.0,MEDICAL,12.34,0.07,4.0,582,Yes,0,38351
29.0,male,High School,32708.0,5,RENT,6500.0,VENTURE,10.38,0.2,10.0,507,Yes,0,22107
28.0,female,Bachelor,22184.0,4,RENT,3000.0,MEDICAL,7.37,0.14,8.0,574,No,1,19361
32.0,male,Associate,22330.0,8,OWN,563.0,VENTURE,11.05,0.03,6.0,659,Yes,0,37667
24.0,female,High School,78243.0,0,MORTGAGE,12000.0,EDUCATION,8.59,0.15,3.0,659,Yes,0,9766
32.0,male,Associate,54886.0,7,MORTGAGE,15000.0,PERSONAL,7.51,0.27,5.0,675,Yes,0,21083
27.0,female,High School,40590.0,5,RENT,10625.0,MEDICAL,6.62,0.26,5.0,553,No,1,19940
27.0,female,Associate,46635.0,4,RENT,15000.0,EDUCATION,12.73,0.32,10.0,669,No,1,26760
25.0,female,High School,49914.0,0,RENT,1000.0,DEBTCONSOLIDATION,15.57,0.02,2.0,558,No,1,1408
27.0,male,Associate,22182.0,4,OWN,2650.0,MEDICAL,11.01,0.12,8.0,568,No,0,18237
37.0,female,Associate,60942.0,15,MORTGAGE,16000.0,MEDICAL,11.01,0.26,12.0,623,Yes,0,30266
23.0,female,Bachelor,64734.0,0,RENT,3000.0,MEDICAL,10.99,0.05,4.0,583,No,0,2803
25.0,male,Associate,38785.0,3,MORTGAGE,10000.0,VENTURE,10.38,0.26,4.0,686,Yes,0,2244
32.0,female,Bachelor,49446.0,11,RENT,15000.0,MEDICAL,11.71,0.3,8.0,662,No,1,26784
28.0,male,Associate,36734.0,4,MORTGAGE,7500.0,DEBTCONSOLIDATION,11.78,0.2,7.0,642,Yes,0,19175
